year,county,cause,sex,age_code,N
110,0110,06,1,17,16
110,0110,06,1,18,29
110,0110,06,1,19,39
110,0110,06,1,20,34
110,0110,06,1,21,34
110,0110,06,1,22,30
110,0110,06,1,23,31
110,0110,06,1,24,18
110,0110,06,1,25,6
110,0110,06,1,26,1
110,0110,06,2,13,2
110,0110,06,2,14,6
110,0110,06,2,15,7
110,0110,06,2,16,11
110,0110,06,2,17,11
110,0110,06,2,18,18
110,0110,06,2,19,28
110,0110,06,2,20,32
110,0110,06,2,21,23
110,0110,06,2,22,32
110,0110,06,2,23,35
110,0110,06,2,24,13
110,0110,06,2,25,5
110,0110,06,2,26,1
110,0110,07,1,17,1
110,0110,07,1,19,1
110,0110,07,1,21,2
110,0110,07,1,23,3
110,0110,07,1,24,1
110,0110,07,1,25,1
110,0110,07,2,16,1
110,0110,07,2,19,1
110,0110,07,2,21,2
110,0110,07,2,25,1
110,0110,07,2,26,1
110,0110,08,2,21,1
110,0110,08,2,25,1
110,0110,09,1,14,1
110,0110,09,1,16,3
110,0110,09,1,17,1
110,0110,09,1,18,1
110,0110,09,1,19,6
110,0110,09,1,20,6
110,0110,09,1,21,5
110,0110,09,1,22,4
110,0110,09,1,23,3
110,0110,09,1,24,3
110,0110,09,2,18,1
110,0110,09,2,19,1
110,0110,09,2,20,4
110,0110,09,2,21,5
110,0110,09,2,22,5
110,0110,09,2,23,8
110,0110,09,2,24,4
110,0110,09,2,25,4
110,0110,09,2,26,1
110,0110,10,1,23,5
110,0110,10,1,24,5
110,0110,10,1,25,1
110,0110,10,1,26,1
110,0110,10,2,21,1
110,0110,10,2,22,2
110,0110,10,2,23,9
110,0110,10,2,24,5
110,0110,10,2,25,6
110,0110,12,1,18,1
110,0110,12,2,20,1
110,0110,12,2,22,1
110,0110,13,1,21,2
110,0110,13,1,22,4
110,0110,13,1,23,2
110,0110,13,1,24,1
110,0110,13,2,19,1
110,0110,13,2,20,1
110,0110,13,2,22,4
110,0110,13,2,23,2
110,0110,13,2,24,2
110,0110,15,1,13,1
110,0110,15,1,16,2
110,0110,15,1,18,1
110,0110,15,1,19,3
110,0110,15,1,20,2
110,0110,15,1,21,4
110,0110,15,1,22,5
110,0110,15,1,23,4
110,0110,15,1,24,4
110,0110,15,2,20,3
110,0110,15,2,22,5
110,0110,15,2,23,5
110,0110,15,2,24,8
110,0110,15,2,25,4
110,0110,15,2,26,2
110,0110,16,1,14,1
110,0110,16,1,15,4
110,0110,16,1,16,9
110,0110,16,1,17,11
110,0110,16,1,18,10
110,0110,16,1,19,13
110,0110,16,1,20,11
110,0110,16,1,21,14
110,0110,16,1,22,13
110,0110,16,1,23,23
110,0110,16,1,24,16
110,0110,16,1,25,5
110,0110,16,1,26,1
110,0110,16,2,02,1
110,0110,16,2,15,2
110,0110,16,2,16,1
110,0110,16,2,17,3
110,0110,16,2,18,5
110,0110,16,2,19,4
110,0110,16,2,20,4
110,0110,16,2,21,8
110,0110,16,2,22,17
110,0110,16,2,23,19
110,0110,16,2,24,30
110,0110,16,2,25,11
110,0110,16,2,26,4
110,0110,17,1,14,1
110,0110,17,1,15,1
110,0110,17,1,16,2
110,0110,17,1,17,2
110,0110,17,1,18,4
110,0110,17,1,19,4
110,0110,17,1,20,7
110,0110,17,1,21,8
110,0110,17,1,22,7
110,0110,17,1,23,6
110,0110,17,1,24,8
110,0110,17,1,25,2
110,0110,17,2,18,1
110,0110,17,2,19,2
110,0110,17,2,20,2
110,0110,17,2,21,3
110,0110,17,2,22,5
110,0110,17,2,23,5
110,0110,17,2,24,5
110,0110,17,2,25,4
110,0110,17,2,26,2
110,0110,19,1,16,1
110,0110,19,1,17,1
110,0110,19,1,23,3
110,0110,19,1,24,1
110,0110,19,2,20,1
110,0110,19,2,21,1
110,0110,19,2,23,1
110,0110,19,2,24,1
110,0110,21,1,12,1
110,0110,21,1,15,1
110,0110,21,1,17,2
110,0110,21,1,18,3
110,0110,21,1,19,3
110,0110,21,1,20,6
110,0110,21,1,21,9
110,0110,21,1,22,8
110,0110,21,1,23,8
110,0110,21,1,24,15
110,0110,21,1,25,8
110,0110,21,2,17,1
110,0110,21,2,18,2
110,0110,21,2,19,2
110,0110,21,2,20,3
110,0110,21,2,21,3
110,0110,21,2,22,8
110,0110,21,2,23,17
110,0110,21,2,24,19
110,0110,21,2,25,5
110,0110,21,2,26,3
110,0110,23,1,17,1
110,0110,23,1,19,3
110,0110,23,1,20,2
110,0110,23,1,21,2
110,0110,23,1,22,7
110,0110,23,1,23,5
110,0110,23,1,24,8
110,0110,23,1,25,7
110,0110,23,2,10,1
110,0110,23,2,14,1
110,0110,23,2,18,1
110,0110,23,2,20,2
110,0110,23,2,21,1
110,0110,23,2,22,4
110,0110,23,2,23,4
110,0110,23,2,24,3
110,0110,23,2,25,3
110,0110,23,2,26,2
110,0110,25,1,17,1
110,0110,25,1,18,1
110,0110,25,1,20,1
110,0110,25,1,22,1
110,0110,25,1,23,1
110,0110,25,1,24,2
110,0110,25,1,25,1
110,0110,25,2,19,1
110,0110,25,2,22,1
110,0110,25,2,23,1
110,0110,25,2,24,3
110,0110,25,2,25,1
110,0110,26,2,23,1
110,0110,26,2,25,1
110,0110,27,1,21,1
110,0110,27,1,22,1
110,0110,27,2,23,1
110,0110,28,1,14,1
110,0110,28,1,16,1
110,0110,28,1,17,1
110,0110,28,1,18,1
110,0110,28,1,21,1
110,0110,28,1,22,1
110,0110,28,1,23,2
110,0110,28,2,17,1
110,0110,28,2,21,2
110,0110,28,2,25,1
110,0110,29,1,18,1
110,0110,29,1,23,1
110,0110,29,2,23,2
110,0110,30,1,22,1
110,0110,30,1,23,1
110,0110,30,2,24,1
110,0110,31,1,17,1
110,0110,31,1,18,1
110,0110,31,1,19,1
110,0110,31,1,21,2
110,0110,31,1,24,1
110,0110,31,1,25,2
110,0110,31,2,23,1
110,0110,31,2,24,1
110,0110,32,1,17,2
110,0110,32,1,18,2
110,0110,32,1,19,3
110,0110,32,1,20,3
110,0110,32,1,21,2
110,0110,32,1,22,1
110,0110,32,1,23,3
110,0110,32,1,24,3
110,0110,32,1,25,1
110,0110,32,1,26,2
110,0110,32,2,18,1
110,0110,32,2,19,2
110,0110,32,2,20,2
110,0110,32,2,21,2
110,0110,32,2,22,5
110,0110,32,2,23,9
110,0110,32,2,25,2
110,0110,32,2,26,1
110,0110,34,1,01,2
110,0110,34,2,01,3
110,0110,35,1,01,1
110,0110,35,2,18,1
110,0110,36,1,20,1
110,0110,36,1,22,1
110,0110,36,1,23,2
110,0110,36,1,24,2
110,0110,36,2,26,1
110,0110,37,1,02,1
110,0110,38,1,18,1
110,0110,38,1,19,3
110,0110,38,1,20,1
110,0110,38,1,21,1
110,0110,38,1,22,1
110,0110,38,1,23,2
110,0110,38,1,24,1
110,0110,38,2,18,2
110,0110,38,2,19,1
110,0110,38,2,20,1
110,0110,38,2,22,1
110,0110,39,1,11,1
110,0110,39,1,12,1
110,0110,39,1,14,1
110,0110,39,1,15,2
110,0110,39,1,17,1
110,0110,39,1,18,1
110,0110,39,1,19,1
110,0110,39,1,20,4
110,0110,39,1,21,1
110,0110,39,1,22,2
110,0110,39,1,23,1
110,0110,39,1,24,1
110,0110,39,2,07,1
110,0110,39,2,11,1
110,0110,39,2,12,1
110,0110,39,2,13,1
110,0110,39,2,14,1
110,0110,39,2,16,1
110,0110,39,2,19,1
110,0110,39,2,21,1
110,0110,39,2,22,1
110,0110,39,2,23,2
110,0110,40,1,12,3
110,0110,40,1,13,1
110,0110,40,1,17,1
110,0110,40,1,19,1
110,0110,40,1,20,1
110,0110,40,1,21,1
110,0110,40,1,22,1
110,0110,40,1,25,1
110,0110,40,2,09,1
110,0110,40,2,11,2
110,0110,40,2,17,2
110,0110,40,2,19,3
110,0110,40,2,20,1
110,0110,40,2,21,1
110,0110,40,2,22,2
110,0110,41,1,16,1
110,0110,41,2,17,1
110,0110,42,1,08,1
110,0110,42,1,10,1
110,0110,42,1,13,2
110,0110,42,1,14,4
110,0110,42,1,15,5
110,0110,42,1,16,3
110,0110,42,1,17,3
110,0110,42,1,18,7
110,0110,42,1,19,8
110,0110,42,1,20,8
110,0110,42,1,21,10
110,0110,42,1,22,8
110,0110,42,1,23,13
110,0110,42,1,24,10
110,0110,42,1,25,6
110,0110,42,2,02,1
110,0110,42,2,12,1
110,0110,42,2,14,2
110,0110,42,2,15,2
110,0110,42,2,16,1
110,0110,42,2,17,1
110,0110,42,2,18,1
110,0110,42,2,19,4
110,0110,42,2,20,3
110,0110,42,2,21,8
110,0110,42,2,22,14
110,0110,42,2,23,17
110,0110,42,2,24,9
110,0110,42,2,25,9
110,0110,42,2,26,4
110,0111,01,1,21,1
110,0111,01,2,23,1
110,0111,02,2,25,1
110,0111,03,1,13,1
110,0111,03,1,16,2
110,0111,03,1,19,1
110,0111,03,1,22,2
110,0111,03,1,23,1
110,0111,03,1,24,3
110,0111,03,1,25,1
110,0111,03,2,20,1
110,0111,03,2,22,4
110,0111,03,2,23,1
110,0111,04,1,19,1
110,0111,04,1,24,1
110,0111,04,2,15,1
110,0111,04,2,22,1
110,0111,06,1,05,1
110,0111,06,1,13,2
110,0111,06,1,14,5
110,0111,06,1,15,7
110,0111,06,1,16,8
110,0111,06,1,17,21
110,0111,06,1,18,36
110,0111,06,1,19,40
110,0111,06,1,20,39
110,0111,06,1,21,21
110,0111,06,1,22,23
110,0111,06,1,23,23
110,0111,06,1,24,19
110,0111,06,1,25,6
110,0111,06,2,10,1
110,0111,06,2,11,1
110,0111,06,2,13,3
110,0111,06,2,14,9
110,0111,06,2,15,14
110,0111,06,2,16,15
110,0111,06,2,17,23
110,0111,06,2,18,28
110,0111,06,2,19,25
110,0111,06,2,20,26
110,0111,06,2,21,20
110,0111,06,2,22,30
110,0111,06,2,23,32
110,0111,06,2,24,8
110,0111,06,2,25,2
110,0111,07,1,18,1
110,0111,07,1,20,1
110,0111,07,1,25,2
110,0111,07,2,19,1
110,0111,07,2,22,2
110,0111,07,2,24,2
110,0111,08,2,24,2
110,0111,09,1,15,1
110,0111,09,1,17,1
110,0111,09,1,18,3
110,0111,09,1,19,7
110,0111,09,1,20,3
110,0111,09,1,21,4
110,0111,09,1,22,6
110,0111,09,1,23,2
110,0111,09,1,24,4
110,0111,09,1,25,2
110,0111,09,2,15,1
110,0111,09,2,17,1
110,0111,09,2,18,3
110,0111,09,2,19,2
110,0111,09,2,20,3
110,0111,09,2,21,5
110,0111,09,2,22,6
110,0111,09,2,23,7
110,0111,09,2,24,6
110,0111,10,1,20,1
110,0111,10,1,21,1
110,0111,10,1,22,3
110,0111,10,1,23,2
110,0111,10,1,24,1
110,0111,10,1,25,3
110,0111,10,2,21,2
110,0111,10,2,22,1
110,0111,10,2,23,4
110,0111,10,2,24,4
110,0111,10,2,25,4
110,0111,13,1,21,1
110,0111,13,1,22,1
110,0111,13,1,24,1
110,0111,13,2,21,1
110,0111,13,2,22,1
110,0111,13,2,23,1
110,0111,13,2,24,2
110,0111,15,1,11,1
110,0111,15,1,15,2
110,0111,15,1,17,1
110,0111,15,1,18,2
110,0111,15,1,19,4
110,0111,15,1,21,1
110,0111,15,1,22,1
110,0111,15,1,23,2
110,0111,15,1,24,5
110,0111,15,1,25,3
110,0111,15,2,17,1
110,0111,15,2,18,2
110,0111,15,2,21,1
110,0111,15,2,22,6
110,0111,15,2,23,4
110,0111,15,2,24,8
110,0111,15,2,25,4
110,0111,15,2,26,2
110,0111,16,1,13,2
110,0111,16,1,14,3
110,0111,16,1,15,5
110,0111,16,1,16,2
110,0111,16,1,17,16
110,0111,16,1,18,6
110,0111,16,1,19,19
110,0111,16,1,20,13
110,0111,16,1,21,7
110,0111,16,1,22,13
110,0111,16,1,23,10
110,0111,16,1,24,17
110,0111,16,1,25,6
110,0111,16,1,26,2
110,0111,16,2,15,4
110,0111,16,2,16,2
110,0111,16,2,17,2
110,0111,16,2,18,2
110,0111,16,2,19,7
110,0111,16,2,20,8
110,0111,16,2,21,6
110,0111,16,2,22,14
110,0111,16,2,23,25
110,0111,16,2,24,15
110,0111,16,2,25,8
110,0111,16,2,26,1
110,0111,17,1,14,1
110,0111,17,1,15,1
110,0111,17,1,16,1
110,0111,17,1,17,3
110,0111,17,1,18,7
110,0111,17,1,19,4
110,0111,17,1,20,3
110,0111,17,1,21,4
110,0111,17,1,22,10
110,0111,17,1,23,6
110,0111,17,1,24,10
110,0111,17,2,13,1
110,0111,17,2,15,1
110,0111,17,2,17,2
110,0111,17,2,18,1
110,0111,17,2,19,1
110,0111,17,2,20,4
110,0111,17,2,21,5
110,0111,17,2,22,8
110,0111,17,2,23,8
110,0111,17,2,24,9
110,0111,19,1,16,1
110,0111,19,1,22,1
110,0111,19,2,23,1
110,0111,19,2,24,1
110,0111,21,1,15,1
110,0111,21,1,17,2
110,0111,21,1,18,1
110,0111,21,1,19,4
110,0111,21,1,20,1
110,0111,21,1,21,5
110,0111,21,1,22,9
110,0111,21,1,23,18
110,0111,21,1,24,14
110,0111,21,1,25,4
110,0111,21,1,26,1
110,0111,21,2,18,2
110,0111,21,2,20,2
110,0111,21,2,21,7
110,0111,21,2,22,2
110,0111,21,2,23,9
110,0111,21,2,24,11
110,0111,21,2,25,2
110,0111,23,1,15,1
110,0111,23,1,18,2
110,0111,23,1,19,1
110,0111,23,1,20,2
110,0111,23,1,21,2
110,0111,23,1,22,5
110,0111,23,1,23,11
110,0111,23,1,24,7
110,0111,23,1,25,5
110,0111,23,1,26,1
110,0111,23,2,20,2
110,0111,23,2,22,3
110,0111,23,2,23,4
110,0111,23,2,24,3
110,0111,23,2,25,2
110,0111,23,2,26,2
110,0111,25,1,22,1
110,0111,25,1,23,1
110,0111,25,1,24,2
110,0111,25,2,19,1
110,0111,25,2,22,3
110,0111,25,2,23,3
110,0111,25,2,24,3
110,0111,26,1,20,1
110,0111,26,1,21,1
110,0111,26,1,25,1
110,0111,26,2,19,1
110,0111,26,2,23,1
110,0111,27,1,25,2
110,0111,27,2,17,1
110,0111,27,2,20,1
110,0111,28,1,15,1
110,0111,28,1,16,1
110,0111,28,1,17,4
110,0111,28,1,18,5
110,0111,28,1,20,1
110,0111,28,2,15,1
110,0111,28,2,20,1
110,0111,28,2,23,1
110,0111,28,2,24,2
110,0111,29,1,19,1
110,0111,29,1,20,1
110,0111,29,1,22,1
110,0111,29,1,24,3
110,0111,30,1,23,2
110,0111,30,1,24,2
110,0111,30,2,21,1
110,0111,30,2,22,1
110,0111,31,1,14,1
110,0111,31,2,15,1
110,0111,31,2,17,2
110,0111,31,2,21,1
110,0111,31,2,23,3
110,0111,32,1,14,1
110,0111,32,1,18,1
110,0111,32,1,20,1
110,0111,32,1,22,2
110,0111,32,1,23,1
110,0111,32,1,24,1
110,0111,32,1,25,1
110,0111,32,2,14,1
110,0111,32,2,19,1
110,0111,32,2,20,2
110,0111,32,2,21,1
110,0111,32,2,22,1
110,0111,32,2,23,4
110,0111,32,2,24,2
110,0111,32,2,25,1
110,0111,34,1,01,1
110,0111,34,2,01,1
110,0111,35,2,01,2
110,0111,35,2,10,1
110,0111,36,1,24,2
110,0111,36,1,25,1
110,0111,36,2,23,1
110,0111,36,2,24,1
110,0111,36,2,26,1
110,0111,38,1,17,1
110,0111,38,1,18,1
110,0111,38,1,19,2
110,0111,38,1,20,1
110,0111,38,1,21,2
110,0111,38,1,22,1
110,0111,38,1,25,2
110,0111,38,2,19,2
110,0111,38,2,20,1
110,0111,38,2,22,1
110,0111,39,1,08,1
110,0111,39,1,11,1
110,0111,39,1,14,2
110,0111,39,1,15,1
110,0111,39,1,16,2
110,0111,39,1,17,1
110,0111,39,1,18,1
110,0111,39,1,19,3
110,0111,39,1,20,1
110,0111,39,1,21,4
110,0111,39,1,22,1
110,0111,39,1,23,2
110,0111,39,1,24,2
110,0111,39,1,25,1
110,0111,39,2,07,1
110,0111,39,2,08,1
110,0111,39,2,10,1
110,0111,39,2,11,1
110,0111,39,2,13,1
110,0111,39,2,15,3
110,0111,39,2,17,1
110,0111,39,2,18,1
110,0111,39,2,20,1
110,0111,39,2,21,3
110,0111,39,2,22,1
110,0111,39,2,23,3
110,0111,40,1,09,1
110,0111,40,1,11,1
110,0111,40,1,12,4
110,0111,40,1,13,3
110,0111,40,1,15,1
110,0111,40,1,17,1
110,0111,40,1,18,2
110,0111,40,1,19,3
110,0111,40,1,20,1
110,0111,40,1,21,2
110,0111,40,1,24,1
110,0111,40,2,11,1
110,0111,40,2,12,1
110,0111,40,2,13,2
110,0111,40,2,15,1
110,0111,40,2,16,2
110,0111,40,2,18,1
110,0111,40,2,19,3
110,0111,40,2,20,1
110,0111,40,2,21,1
110,0111,40,2,22,1
110,0111,41,1,11,1
110,0111,41,2,18,1
110,0111,42,1,11,2
110,0111,42,1,14,1
110,0111,42,1,16,5
110,0111,42,1,17,6
110,0111,42,1,18,11
110,0111,42,1,19,3
110,0111,42,1,20,6
110,0111,42,1,21,7
110,0111,42,1,22,9
110,0111,42,1,23,8
110,0111,42,1,24,10
110,0111,42,1,25,8
110,0111,42,2,08,1
110,0111,42,2,14,2
110,0111,42,2,15,2
110,0111,42,2,16,1
110,0111,42,2,17,5
110,0111,42,2,18,4
110,0111,42,2,19,3
110,0111,42,2,20,3
110,0111,42,2,21,3
110,0111,42,2,22,8
110,0111,42,2,23,15
110,0111,42,2,24,14
110,0111,42,2,25,10
110,0111,42,2,26,3
110,0112,01,1,24,1
110,0112,02,1,19,1
110,0112,02,1,23,1
110,0112,02,1,24,1
110,0112,03,1,15,1
110,0112,03,1,16,1
110,0112,03,2,19,2
110,0112,03,2,23,2
110,0112,03,2,25,2
110,0112,06,1,13,2
110,0112,06,1,14,2
110,0112,06,1,15,4
110,0112,06,1,16,9
110,0112,06,1,17,12
110,0112,06,1,18,16
110,0112,06,1,19,15
110,0112,06,1,20,16
110,0112,06,1,21,17
110,0112,06,1,22,18
110,0112,06,1,23,13
110,0112,06,1,24,9
110,0112,06,1,25,4
110,0112,06,2,13,3
110,0112,06,2,14,2
110,0112,06,2,15,3
110,0112,06,2,16,6
110,0112,06,2,17,4
110,0112,06,2,18,7
110,0112,06,2,19,16
110,0112,06,2,20,11
110,0112,06,2,21,16
110,0112,06,2,22,19
110,0112,06,2,23,9
110,0112,06,2,24,6
110,0112,06,2,25,3
110,0112,06,2,26,2
110,0112,07,1,18,2
110,0112,07,1,21,1
110,0112,07,1,22,3
110,0112,07,1,23,1
110,0112,07,1,25,2
110,0112,07,2,12,1
110,0112,07,2,23,1
110,0112,07,2,25,1
110,0112,07,2,26,1
110,0112,08,1,17,1
110,0112,08,2,22,1
110,0112,09,1,17,1
110,0112,09,1,18,2
110,0112,09,1,19,2
110,0112,09,1,20,4
110,0112,09,1,21,1
110,0112,09,1,22,3
110,0112,09,1,23,2
110,0112,09,1,24,2
110,0112,09,2,15,1
110,0112,09,2,18,1
110,0112,09,2,19,1
110,0112,09,2,20,2
110,0112,09,2,22,3
110,0112,09,2,23,4
110,0112,09,2,24,2
110,0112,10,1,21,1
110,0112,10,1,23,3
110,0112,10,1,24,3
110,0112,10,1,25,1
110,0112,10,2,21,1
110,0112,10,2,23,2
110,0112,10,2,25,2
110,0112,10,2,26,1
110,0112,12,1,19,1
110,0112,13,1,20,2
110,0112,13,1,22,1
110,0112,13,1,23,3
110,0112,13,1,25,1
110,0112,13,2,19,1
110,0112,13,2,20,1
110,0112,13,2,21,1
110,0112,13,2,25,1
110,0112,15,1,16,1
110,0112,15,1,18,2
110,0112,15,1,21,2
110,0112,15,1,22,2
110,0112,15,1,23,2
110,0112,15,1,24,5
110,0112,15,1,25,1
110,0112,15,2,21,3
110,0112,15,2,22,2
110,0112,15,2,23,3
110,0112,15,2,24,1
110,0112,15,2,25,3
110,0112,16,1,14,1
110,0112,16,1,15,5
110,0112,16,1,16,8
110,0112,16,1,17,5
110,0112,16,1,18,6
110,0112,16,1,19,5
110,0112,16,1,20,7
110,0112,16,1,21,5
110,0112,16,1,22,6
110,0112,16,1,23,10
110,0112,16,1,24,8
110,0112,16,1,25,3
110,0112,16,1,26,1
110,0112,16,2,14,1
110,0112,16,2,15,1
110,0112,16,2,16,1
110,0112,16,2,18,3
110,0112,16,2,19,2
110,0112,16,2,20,4
110,0112,16,2,21,5
110,0112,16,2,22,8
110,0112,16,2,23,6
110,0112,16,2,24,13
110,0112,16,2,25,3
110,0112,16,2,26,1
110,0112,17,1,11,1
110,0112,17,1,15,2
110,0112,17,1,16,2
110,0112,17,1,17,1
110,0112,17,1,18,2
110,0112,17,1,19,2
110,0112,17,1,20,3
110,0112,17,1,21,6
110,0112,17,1,22,3
110,0112,17,1,23,6
110,0112,17,1,24,2
110,0112,17,2,10,1
110,0112,17,2,14,1
110,0112,17,2,19,1
110,0112,17,2,20,1
110,0112,17,2,21,3
110,0112,17,2,22,1
110,0112,17,2,23,5
110,0112,17,2,24,5
110,0112,17,2,25,1
110,0112,19,1,18,1
110,0112,19,1,19,1
110,0112,19,1,22,1
110,0112,21,1,15,1
110,0112,21,1,19,1
110,0112,21,1,20,1
110,0112,21,1,21,7
110,0112,21,1,22,5
110,0112,21,1,23,7
110,0112,21,1,24,7
110,0112,21,1,25,2
110,0112,21,1,26,2
110,0112,21,2,19,1
110,0112,21,2,20,2
110,0112,21,2,21,1
110,0112,21,2,22,9
110,0112,21,2,23,8
110,0112,21,2,24,8
110,0112,21,2,25,5
110,0112,21,2,26,1
110,0112,23,1,17,1
110,0112,23,1,19,1
110,0112,23,1,20,1
110,0112,23,1,21,1
110,0112,23,1,22,3
110,0112,23,1,23,5
110,0112,23,1,24,5
110,0112,23,1,25,2
110,0112,23,2,18,1
110,0112,23,2,21,1
110,0112,23,2,23,1
110,0112,23,2,24,1
110,0112,23,2,25,1
110,0112,24,1,22,1
110,0112,24,1,24,1
110,0112,25,1,19,1
110,0112,25,1,20,2
110,0112,25,1,24,1
110,0112,25,2,19,1
110,0112,25,2,24,1
110,0112,27,2,24,1
110,0112,28,1,12,1
110,0112,28,1,13,1
110,0112,28,1,15,1
110,0112,28,1,16,3
110,0112,28,1,17,1
110,0112,28,1,18,3
110,0112,28,1,20,1
110,0112,28,1,21,1
110,0112,28,1,22,1
110,0112,28,1,24,1
110,0112,28,2,18,1
110,0112,28,2,22,1
110,0112,28,2,23,1
110,0112,28,2,24,1
110,0112,29,1,21,2
110,0112,30,2,22,1
110,0112,30,2,24,2
110,0112,31,1,17,2
110,0112,31,1,18,1
110,0112,31,1,22,1
110,0112,31,1,23,1
110,0112,31,2,12,1
110,0112,31,2,25,1
110,0112,32,1,14,1
110,0112,32,1,18,2
110,0112,32,1,20,1
110,0112,32,1,21,1
110,0112,32,1,22,2
110,0112,32,1,23,2
110,0112,32,1,24,3
110,0112,32,1,25,1
110,0112,32,1,26,1
110,0112,32,2,18,1
110,0112,32,2,19,2
110,0112,32,2,20,1
110,0112,32,2,22,2
110,0112,32,2,23,4
110,0112,32,2,24,4
110,0112,36,1,24,1
110,0112,38,1,16,1
110,0112,38,1,19,4
110,0112,38,1,20,2
110,0112,38,1,21,2
110,0112,38,1,23,1
110,0112,38,2,16,1
110,0112,38,2,20,1
110,0112,38,2,22,3
110,0112,38,2,23,1
110,0112,38,2,24,1
110,0112,39,1,10,1
110,0112,39,1,12,1
110,0112,39,1,13,1
110,0112,39,1,14,1
110,0112,39,1,16,1
110,0112,39,1,17,1
110,0112,39,1,18,3
110,0112,39,1,19,2
110,0112,39,1,20,4
110,0112,39,1,24,1
110,0112,39,2,22,1
110,0112,40,1,17,1
110,0112,40,1,18,2
110,0112,40,1,19,2
110,0112,40,1,22,1
110,0112,40,1,24,1
110,0112,40,2,11,1
110,0112,40,2,13,1
110,0112,40,2,14,1
110,0112,40,2,17,3
110,0112,40,2,19,1
110,0112,42,1,14,2
110,0112,42,1,16,2
110,0112,42,1,17,2
110,0112,42,1,18,3
110,0112,42,1,19,5
110,0112,42,1,20,5
110,0112,42,1,21,6
110,0112,42,1,22,8
110,0112,42,1,23,8
110,0112,42,1,24,6
110,0112,42,1,25,3
110,0112,42,1,26,1
110,0112,42,2,09,1
110,0112,42,2,13,1
110,0112,42,2,17,3
110,0112,42,2,18,4
110,0112,42,2,19,2
110,0112,42,2,20,1
110,0112,42,2,21,3
110,0112,42,2,22,6
110,0112,42,2,23,11
110,0112,42,2,24,5
110,0112,42,2,25,6
110,0112,42,2,26,2
110,0115,01,1,21,2
110,0115,01,1,23,1
110,0115,02,1,15,1
110,0115,02,1,20,1
110,0115,02,1,22,1
110,0115,02,1,23,2
110,0115,03,1,15,1
110,0115,03,1,17,1
110,0115,03,1,19,1
110,0115,03,1,20,1
110,0115,03,1,21,1
110,0115,03,1,22,2
110,0115,03,1,23,1
110,0115,03,1,24,2
110,0115,03,1,25,2
110,0115,03,1,26,1
110,0115,03,2,20,2
110,0115,03,2,22,2
110,0115,03,2,23,2
110,0115,03,2,24,5
110,0115,04,1,19,1
110,0115,06,1,12,1
110,0115,06,1,13,3
110,0115,06,1,14,4
110,0115,06,1,15,2
110,0115,06,1,16,20
110,0115,06,1,17,25
110,0115,06,1,18,31
110,0115,06,1,19,54
110,0115,06,1,20,46
110,0115,06,1,21,50
110,0115,06,1,22,40
110,0115,06,1,23,36
110,0115,06,1,24,23
110,0115,06,1,25,4
110,0115,06,1,26,1
110,0115,06,2,10,1
110,0115,06,2,13,2
110,0115,06,2,14,10
110,0115,06,2,15,9
110,0115,06,2,16,13
110,0115,06,2,17,19
110,0115,06,2,18,25
110,0115,06,2,19,27
110,0115,06,2,20,38
110,0115,06,2,21,26
110,0115,06,2,22,38
110,0115,06,2,23,39
110,0115,06,2,24,16
110,0115,06,2,25,3
110,0115,07,1,14,1
110,0115,07,1,18,2
110,0115,07,1,20,2
110,0115,07,1,22,1
110,0115,07,1,24,2
110,0115,07,2,19,2
110,0115,07,2,20,1
110,0115,07,2,21,1
110,0115,07,2,22,1
110,0115,07,2,23,2
110,0115,07,2,24,2
110,0115,08,1,25,1
110,0115,08,2,24,1
110,0115,09,1,15,1
110,0115,09,1,16,1
110,0115,09,1,17,3
110,0115,09,1,18,2
110,0115,09,1,19,4
110,0115,09,1,20,3
110,0115,09,1,21,5
110,0115,09,1,22,11
110,0115,09,1,23,8
110,0115,09,1,24,4
110,0115,09,1,25,1
110,0115,09,2,14,1
110,0115,09,2,16,3
110,0115,09,2,18,2
110,0115,09,2,19,3
110,0115,09,2,20,3
110,0115,09,2,21,6
110,0115,09,2,22,11
110,0115,09,2,23,23
110,0115,09,2,24,10
110,0115,09,2,25,3
110,0115,10,1,22,3
110,0115,10,1,23,2
110,0115,10,1,24,3
110,0115,10,1,25,2
110,0115,10,2,20,2
110,0115,10,2,22,4
110,0115,10,2,23,5
110,0115,10,2,24,2
110,0115,10,2,25,5
110,0115,10,2,26,4
110,0115,11,1,19,1
110,0115,12,1,18,1
110,0115,12,1,22,1
110,0115,12,2,19,1
110,0115,13,1,19,1
110,0115,13,1,20,2
110,0115,13,1,21,1
110,0115,13,1,22,3
110,0115,13,1,23,4
110,0115,13,1,25,1
110,0115,13,2,18,1
110,0115,13,2,21,2
110,0115,13,2,22,1
110,0115,13,2,23,1
110,0115,14,1,23,1
110,0115,14,1,24,1
110,0115,14,2,23,1
110,0115,14,2,24,1
110,0115,15,1,17,2
110,0115,15,1,19,1
110,0115,15,1,21,4
110,0115,15,1,22,1
110,0115,15,1,23,6
110,0115,15,1,24,8
110,0115,15,1,25,3
110,0115,15,2,17,1
110,0115,15,2,19,1
110,0115,15,2,20,2
110,0115,15,2,21,1
110,0115,15,2,22,5
110,0115,15,2,23,8
110,0115,15,2,24,13
110,0115,15,2,25,3
110,0115,15,2,26,3
110,0115,16,1,02,1
110,0115,16,1,09,1
